DS	TESTCASE	SGMT_SIZE	NUM_TXN	TXN_SIZE	THRD_CNT	TIME	ABORTS	SYSTEM	THRUPUT	RELATIVE
SEGME	17	16	10000	4	22	76414883	124	AMD	523458.237840919	0.18148276167615146
SEGME	18	16	10000	4	22	88247195	443	AMD	453272.1974902432	0.13035716319368565
SEGME	19	16	10000	4	22	1389610	0	AMD	28785054.799548075	0.0949561387727492
COMPA	1	16	10000	4	22	327465422	3	AMD	122150.30141411388	0.4313713464379149
COMPA	2	16	10000	4	22	329210318	3	AMD	121502.87464562396	0.4173522046171105
COMPA	3	16	10000	4	22	1464438668	709	AMD	27314.22003123452	0.04225838019185656
COMPA	4	16	10000	4	22	325005498	37	AMD	123074.84102930468	0.6236012598162263
COMPA	5	16	10000	4	22	333942739	54	AMD	119781.01431335507	0.43069905766090033
COMPA	6	16	10000	4	22	327236521	51	AMD	122235.7451966677	0.45444654082482433
COMPA	7	16	10000	4	22	332277894	48	AMD	120381.16504975803	0.43948340722299156
COMPA	8	16	10000	4	22	329025759	53	AMD	121571.0287290911	0.4417659955918528
COMPA	9	16	10000	4	22	329938921	48	AMD	121234.56025971546	0.44647593122243373
COMPA	10	16	10000	4	22	332077373	42	AMD	120453.85579462531	0.43039220561408137
COMPA	11	16	10000	4	22	3387773523	1721	AMD	11807.164714062263	0.032594184130176874
COMPA	12	16	10000	4	22	3364296909	1426	AMD	11889.557040282023	0.029669328748296867
COMPA	13	16	10000	4	22	3170927826	1139	AMD	12614.60436658958	0.029012071244790296
COMPA	14	16	10000	4	22	2630019725	1540	AMD	15209.011407699614	0.049381370324133214
COMPA	15	16	10000	4	22	3000905166	1781	AMD	13329.311586782746	0.041995852260797495
COMPA	16	16	10000	4	22	3379933317	11	AMD	11834.55300695212	0.02596545930613104
COMPA	17	16	10000	4	22	4005507918	6	AMD	9986.249139652806	0.02514278465096271
COMPA	18	16	10000	4	22	2491592438	4171	AMD	16053.98996639594	0.026538384846390355
COMPA	19	16	10000	4	22	1068846	0	AMD	37423539.03181562	0.12436029137967489
BOOST	1	16	10000	4	22	332105158	0	AMD	120443.77823243564	0.40953876121369964
BOOST	2	16	10000	4	22	333431349	0	AMD	119964.72473258656	0.406980634565348
BOOST	3	16	10000	4	22	152832933	0	AMD	261723.69537657176	0.39329523303724073
BOOST	4	16	10000	4	22	331147714	0	AMD	120792.01609708228	0.6703701025699969
BOOST	5	16	10000	4	22	333114503	0	AMD	120078.83067162645	0.40944215809180784
BOOST	6	16	10000	4	22	331974798	0	AMD	120491.07414473071	0.416957934258612
BOOST	7	16	10000	4	22	336119648	0	AMD	119005.24184768871	0.4047549639228469
BOOST	8	16	10000	4	22	331689994	0	AMD	120594.5332194736	0.41331789164553456
BOOST	9	16	10000	4	22	323954812	0	AMD	123474.01093705624	0.42204690264023614
BOOST	10	16	10000	4	22	328692381	0	AMD	121694.33279319	0.4144971282434442
BOOST	11	16	10000	4	22	292698690	0	AMD	136659.3065380648	0.3706788404143524
BOOST	12	16	10000	4	22	255646384	0	AMD	156466.12861928844	0.3793279782905124
BOOST	13	16	10000	4	22	239880905	0	AMD	166749.41258871774	0.3701104262550619
BOOST	14	16	10000	4	22	365027338	0	AMD	109580.83364156139	0.3441999377043919
BOOST	15	16	10000	4	22	342294838	0	AMD	116858.32083742964	0.35097980940045614
BOOST	16	16	10000	4	22	222734777	0	AMD	179585.786013111	0.3852307536150944
BOOST	17	16	10000	4	22	232954795	0	AMD	171707.13313713935	0.4226660155246
BOOST	18	16	10000	4	22	153818639	0	AMD	260046.50840786597	0.417289194711962
BOOST	19	16	10000	4	22	1892257	0	AMD	21138777.660751157	0.08215163162297721
STMVE	1	16	10000	4	22	7167483	2	AMD	5580759.661376246	0.7075292679452466
STMVE	2	16	10000	4	22	6578338	2	AMD	6080563.206086401	0.7666304163756864
STMVE	3	16	10000	4	22	26395706	3458	AMD	1515397.9969317736	0.20114927026388307
STMVE	4	16	10000	4	22	8611901	43	AMD	4644735.233254539	0.5881191620758296
STMVE	5	16	10000	4	22	7672962	38	AMD	5213110.66052458	0.6659519491951087
STMVE	6	16	10000	4	22	8997806	45	AMD	4445528.165421659	0.566742937111558
STMVE	7	16	10000	4	22	8333688	34	AMD	4799795.7206941275	0.635358079160151
STMVE	8	16	10000	4	22	9178983	38	AMD	4357781.248750542	0.5821938007729178
STMVE	9	16	10000	4	22	9176192	39	AMD	4359106.696982801	0.5785718084364408
STMVE	10	16	10000	4	22	9153110	35	AMD	4370099.343283321	0.545902212472045
STMVE	11	16	10000	4	22	47774200	0	AMD	837272.0003683997	0.11106069803366671
STMVE	12	16	10000	4	22	46905002	0	AMD	852787.5129394515	0.11266894306922745
STMVE	13	16	10000	4	22	43900649	0	AMD	911148.2611566859	0.11941545556649971
STMVE	14	16	10000	4	22	39240820	0	AMD	1019346.6905125836	0.13623385036296387
STMVE	15	16	10000	4	22	46509961	0	AMD	860030.8222146219	0.11447992828890999
STMVE	16	16	10000	4	22	39687515	0	AMD	1007873.6348194137	0.13332623622315481
STMVE	17	16	10000	4	22	40166662	0	AMD	995850.7381071397	0.13544613191905266
STMVE	18	16	10000	4	22	30344827	4409	AMD	1318181.8436466947	0.17969283528952068
STMVE	19	16	10000	4	22	1693988	22	AMD	23612918.15526438	0.11001966956082333
SEGME	1	16	10000	5	22	8612763	4	AMD	5805337.9618131835	1.6377830203849797
SEGME	2	16	10000	5	22	4167575	4	AMD	11997384.570163704	3.463179906780322
SEGME	3	16	10000	5	22	29053774004	3	AMD	1720.9468206476795	0.0005558139193130898
SEGME	4	16	10000	5	22	17156867	48	AMD	2914284.9915430364	2.097103975918214
SEGME	5	16	10000	5	22	14523484	69	AMD	3442700.1124523566	2.694195896797215
SEGME	6	16	10000	5	22	13201797	9981	AMD	3787363.1900263275	3.3351461168506074
SEGME	7	16	10000	5	22	16454506	49	AMD	3038681.3192690196	2.6084222157748154
SEGME	8	16	10000	5	22	14835043	61	AMD	3370398.0500764307	3.0384007649994675
SEGME	9	16	10000	5	22	16786463	61	AMD	2978590.5464420943	2.475662740864469
SEGME	10	16	10000	5	22	13821292	72	AMD	3617606.805499804	3.0188028007801297
SEGME	11	16	10000	5	22	30934197075	0	AMD	1616.3341779576479	0.0010394762444306954
SEGME	12	16	10000	5	22	28999433328	4	AMD	1724.1716220614283	0.0009127579391160992
SEGME	13	16	10000	5	22	30684894578	10	AMD	1629.4662467521807	0.0007626046405509668
SEGME	14	16	10000	5	22	29997610977	3	AMD	1666.799400736825	0.0013037968600228642
SEGME	15	16	10000	5	22	28817164054	3	AMD	1735.0770501325474	0.0011389868877622624
SEGME	16	16	10000	5	22	29133525512	6	AMD	1716.235818401215	0.0005204138439666368
SEGME	17	16	10000	5	22	29171833284	15	AMD	1713.98209749895	0.0005439130220417998
SEGME	18	16	10000	5	22	29465037261	11	AMD	1696.9264133997933	0.0004094799505300378
SEGME	19	16	10000	5	22	1513544	0	AMD	33035048.86544428	0.10039483490403979
COMPA	1	16	10000	5	22	404000203	4	AMD	123762.31405012438	0.4344218683474276
COMPA	2	16	10000	5	22	418593711	4	AMD	119447.5661866788	0.40746527603707833
COMPA	3	16	10000	5	22	1892462844	893	AMD	26420.597983481464	0.038076406746086686
COMPA	4	16	10000	5	22	413571918	48	AMD	120897.95709968876	0.6703165663196696
COMPA	5	16	10000	5	22	406149629	58	AMD	123107.33884727985	0.4358290131541644
COMPA	6	16	10000	5	22	400906611	66	AMD	124717.32475371927	0.45038154035329686
COMPA	7	16	10000	5	22	403646546	61	AMD	123870.74903893765	0.4499163483489835
COMPA	8	16	10000	5	22	409000717	47	AMD	122249.17444337878	0.45315489752552196
COMPA	9	16	10000	5	22	411693818	58	AMD	121449.47971990194	0.44460174284181253
COMPA	10	16	10000	5	22	417772639	69	AMD	119682.3231882354	0.4322833573598389
COMPA	11	16	10000	5	22	4422133984	1940	AMD	11306.758271212073	0.031033033710993047
COMPA	12	16	10000	5	22	4181382721	1476	AMD	11957.766924535967	0.02825423834241745
COMPA	13	16	10000	5	22	3988123043	1201	AMD	12537.22602359538	0.027237942217120305
COMPA	14	16	10000	5	22	3663134760	1823	AMD	13649.511491081481	0.044909583397363194
COMPA	15	16	10000	5	22	4245151169	2062	AMD	11778.143582994748	0.03656224050003907
COMPA	16	16	10000	5	22	3930035945	16	AMD	12722.529946224195	0.025630749033772517
COMPA	17	16	10000	5	22	4966362846	3	AMD	10067.729956596088	0.023886849124515216
COMPA	18	16	10000	5	22	2661840734	5215	AMD	18783.993858589736	0.027674245892729654
COMPA	19	16	10000	5	22	1482870	0	AMD	33718397.43200685	0.08396690202108074
BOOST	1	16	10000	5	22	406555461	0	AMD	122984.45057659673	0.410164420347068
BOOST	2	16	10000	5	22	420074005	0	AMD	119026.64626914964	0.39280910276749925
BOOST	3	16	10000	5	22	178177014	0	AMD	280619.81103802763	0.39670682773929533
BOOST	4	16	10000	5	22	401101574	0	AMD	124656.70354113345	0.6879543883315701
BOOST	5	16	10000	5	22	415404100	0	AMD	120364.72437320671	0.4045162529690968
BOOST	6	16	10000	5	22	425619935	0	AMD	117475.70047441505	0.3975619610016622
BOOST	7	16	10000	5	22	409985798	0	AMD	121955.44392979193	0.41517069330289336
BOOST	8	16	10000	5	22	410183219	0	AMD	121896.74682912858	0.4133064741490558
BOOST	9	16	10000	5	22	413468942	0	AMD	120928.0671920456	0.4070916044765462
BOOST	10	16	10000	5	22	415511395	0	AMD	120333.64331680964	0.40306992062155117
BOOST	11	16	10000	5	22	357748754	0	AMD	139762.89069059902	0.36409856231113524
BOOST	12	16	10000	5	22	294357922	0	AMD	169861.23444640977	0.38421693981111876
BOOST	13	16	10000	5	22	274939193	0	AMD	181858.39368489018	0.382064622558196
BOOST	14	16	10000	5	22	454003597	0	AMD	110131.28603031751	0.33273341664735756
BOOST	15	16	10000	5	22	421441187	0	AMD	118640.51626259301	0.34690317773806006
BOOST	16	16	10000	5	22	250811174	0	AMD	199353.15960045703	0.38868541399196194
BOOST	17	16	10000	5	22	279977676	0	AMD	178585.66695153224	0.42315530542513685
BOOST	18	16	10000	5	22	167559326	0	AMD	298401.7732322461	0.41216015633770214
BOOST	19	16	10000	5	22	1865638	0	AMD	26800483.266314257	0.08098677235347908
STMVE	1	16	10000	5	22	8220831	3	AMD	6082110.19056346	0.6321521510416647
STMVE	2	16	10000	5	22	6703983	3	AMD	7458252.802848695	0.7634036363159036
STMVE	3	16	10000	5	22	28708917	3978	AMD	1741619.1631331826	0.18528448843960224
STMVE	4	16	10000	5	22	8278892	47	AMD	6039455.5213427115	0.6023430430062381
STMVE	5	16	10000	5	22	8268382	60	AMD	6047132.316818453	0.6332189296527422
STMVE	6	16	10000	5	22	9769390	61	AMD	5118026.816413308	0.5141080456405159
STMVE	7	16	10000	5	22	9240866	44	AMD	5410748.299996992	0.5645483875645421
STMVE	8	16	10000	5	22	9613876	49	AMD	5200815.987225132	0.5479752391231174
STMVE	9	16	10000	5	22	8783024	62	AMD	5692800.110759119	0.5866423682777139
STMVE	10	16	10000	5	22	8869127	52	AMD	5637533.434801418	0.5886854478462198
STMVE	11	16	10000	5	22	63520623	0	AMD	787145.932117196	0.08616222167720237
STMVE	12	16	10000	5	22	55655502	0	AMD	898383.7752465156	0.1008527602536044
STMVE	13	16	10000	5	22	53049645	0	AMD	942513.3759142027	0.10318446051806755
STMVE	14	16	10000	5	22	53141846	0	AMD	940878.1170304095	0.09984517662408642
STMVE	15	16	10000	5	22	59248581	0	AMD	843902.0674604848	0.09311613724554854
STMVE	16	16	10000	5	22	43921519	0	AMD	1138394.143426597	0.11754090290001126
STMVE	17	16	10000	5	22	46176575	0	AMD	1082800.099401049	0.11767977594700343
STMVE	18	16	10000	5	22	31973744	5495	AMD	1563783.0840204388	0.17118699017543895
STMVE	19	16	10000	5	22	1899658	22	AMD	26320527.168574553	0.08275279023908513
SEGME	1	16	10000	1	23	5156209	8680	AMD	1939409.3606368555	1.8196112686665726
SEGME	2	16	10000	1	23	5343743	4340	AMD	1871347.4805955302	1.5607118456108386
SEGME	3	16	10000	1	23	30636304267	2	AMD	326.4101280901409	0.00027798636956264826
SEGME	4	16	10000	1	23	4212153	25	AMD	2374082.802785179	2.8980834741757957
SEGME	5	16	10000	1	23	4291734	14	AMD	2330060.5303124567	2.537814552346441
SEGME	6	16	10000	1	23	4263144	20	AMD	2345686.657546637	2.7783619319450623
SEGME	7	16	10000	1	23	4277163	16	AMD	2337998.3414239767	2.952393443972091
SEGME	8	16	10000	1	23	5436540	9554	AMD	1839405.2099313166	2.1105835696969026
SEGME	9	16	10000	1	23	4233152	20	AMD	2362305.9129461925	3.0424941036844415
SEGME	10	16	10000	1	23	4331393	11	AMD	2308726.0841950844	2.7266071215426537
SEGME	11	16	10000	1	23	29415965764	0	AMD	339.9514427038888	0.00035539237718294216
SEGME	12	16	10000	1	23	30735680682	11	AMD	325.35475961839967	0.0003005746023842037
SEGME	13	16	10000	1	23	29193848383	3	AMD	342.5379165092583	0.000308402711485028
SEGME	14	16	10000	1	23	29267400396	0	AMD	341.6770831948132	0.00037330701914657335
SEGME	15	16	10000	1	23	30878044271	1	AMD	323.8547076438966	0.00037134579830786207
SEGME	16	16	10000	1	23	31435541835	9	AMD	318.1112656650984	0.0003543027525486901
SEGME	17	16	10000	1	23	67825448	50	AMD	147437.2863707439	0.1404941549372442
SEGME	18	16	10000	1	23	30965103261	5	AMD	322.94418383531837	0.00032195352025698516
SEGME	19	16	10000	1	23	1640115	0	AMD	6097133.432716608	0.08173329309225268
COMPA	1	16	10000	1	23	83934223	0	AMD	119140.91347459069	0.504972292410451
COMPA	2	16	10000	1	23	84671577	0	AMD	118103.38668901844	0.5052713497942762
COMPA	3	16	10000	1	23	420670852	0	AMD	23771.55429822839	0.07561811294688893
COMPA	4	16	10000	1	23	79925821	11	AMD	125116.01225841646	0.5671758317002461
COMPA	5	16	10000	1	23	82096986	28	AMD	121807.15136119614	0.5122857250813081
COMPA	6	16	10000	1	23	82574446	21	AMD	121102.84094427954	0.5450749375902564
COMPA	7	16	10000	1	23	84871884	19	AMD	117824.64968021683	0.5118887192371033
COMPA	8	16	10000	1	23	82456561	18	AMD	121275.97705657406	0.5338138950519656
COMPA	9	16	10000	1	23	83657744	9	AMD	119534.66017443645	0.5090892721180719
COMPA	10	16	10000	1	23	80231148	18	AMD	124639.8717864538	0.5434121795191065
COMPA	11	16	10000	1	23	427006685	0	AMD	23418.837107901483	0.08452649634747522
COMPA	12	16	10000	1	23	553955012	0	AMD	18052.007443521423	0.06672177198389533
COMPA	13	16	10000	1	23	596897641	0	AMD	16753.29120625558	0.05665076836850826
COMPA	14	16	10000	1	23	224001016	0	AMD	44642.65465653066	0.17773560455636503
COMPA	15	16	10000	1	23	283672090	0	AMD	35251.969977025234	0.1355790025025021
COMPA	16	16	10000	1	23	1241045488	1	AMD	8057.722377376711	0.033006396941995086
COMPA	17	16	10000	1	23	1237455961	2	AMD	8081.095663330842	0.031150150966867417
COMPA	18	16	10000	1	23	1236382649	2	AMD	8088.110916218463	0.033940522405373874
COMPA	19	16	10000	1	23	1428441	0	AMD	7000639.158355158	0.08605955723757579
BOOST	1	16	10000	1	23	84876912	0	AMD	117817.66989826396	0.45528330484030805
BOOST	2	16	10000	1	23	84906382	0	AMD	117776.77677986561	0.5017090588078527
BOOST	3	16	10000	1	23	64735639	0	AMD	154474.4155533863	0.4825178137192714
BOOST	4	16	10000	1	23	86436014	0	AMD	115692.51677894355	0.4937164386131919
BOOST	5	16	10000	1	23	87038725	0	AMD	114891.38886168197	0.48034654689622347
BOOST	6	16	10000	1	23	84746705	0	AMD	117998.68797258844	0.49465065337938513
BOOST	7	16	10000	1	23	85237735	0	AMD	117318.93157414377	0.48716235831465954
BOOST	8	16	10000	1	23	84878796	0	AMD	117815.05477528216	0.4981677284866293
BOOST	9	16	10000	1	23	88528084	0	AMD	112958.50478363453	0.4744171804283034
BOOST	10	16	10000	1	23	88392720	0	AMD	113131.48865653189	0.45909906381430504
BOOST	11	16	10000	1	23	79625732	0	AMD	125587.54247935831	0.460831518635207
BOOST	12	16	10000	1	23	76572676	0	AMD	130594.887398215	0.4778706571519063
BOOST	13	16	10000	1	23	78960096	0	AMD	126646.24926494517	0.41707168137181594
BOOST	14	16	10000	1	23	99421271	0	AMD	100582.09776859521	0.39777084523491957
BOOST	15	16	10000	1	23	96450307	0	AMD	103680.33354212133	0.4029190285521849
BOOST	16	16	10000	1	23	106839437	0	AMD	93598.39662951425	0.38424361034399684
BOOST	17	16	10000	1	23	111508727	0	AMD	89679.0795576027	0.3843369496990133
BOOST	18	16	10000	1	23	108399548	0	AMD	92251.30717334726	0.39989280213603845
BOOST	19	16	10000	1	23	2115875	0	AMD	4726177.113487328	0.07487776924440244
STMVE	1	16	10000	1	23	6804226	0	AMD	1469674.8755846734	0.5713697634381927
STMVE	2	16	10000	1	23	6294735	0	AMD	1588629.2274416636	0.7766857540468344
STMVE	3	16	10000	1	23	12324302	1672	AMD	811404.978553755	0.42484393842344986
STMVE	4	16	10000	1	23	7658454	12	AMD	1305746.5645155015	0.6251875378503285
STMVE	5	16	10000	1	23	6240392	10	AMD	1602463.4349893404	0.8092381055549074
STMVE	6	16	10000	1	23	6939318	17	AMD	1441063.8048292354	0.7304583822214229
STMVE	7	16	10000	1	23	7515370	20	AMD	1330606.4771262093	0.6628591805859192
STMVE	8	16	10000	1	23	7824816	19	AMD	1277985.322594167	0.6593450887535246
STMVE	9	16	10000	1	23	6477297	14	AMD	1543853.8637335913	0.7740826150167268
STMVE	10	16	10000	1	23	7048970	14	AMD	1418646.979629648	0.7063758251205494
STMVE	11	16	10000	1	23	16158782	0	AMD	618858.5253517252	0.30711794985537894
STMVE	12	16	10000	1	23	16270626	0	AMD	614604.5026171703	0.31276135288218165
STMVE	13	16	10000	1	23	18947022	0	AMD	527787.4274912437	0.26555107182542986
STMVE	14	16	10000	1	23	11506664	0	AMD	869061.6150780105	0.4478530875673436
STMVE	15	16	10000	1	23	11271629	0	AMD	887183.2101642096	0.4631446794425189
STMVE	16	16	10000	1	23	29772980	0	AMD	335875.01150371914	0.16209328055169486
STMVE	17	16	10000	1	23	29642438	0	AMD	337354.16769700253	0.1740738734108173
STMVE	18	16	10000	1	23	30233461	0	AMD	330759.35302279814	0.15868209729610513
STMVE	19	16	10000	1	23	1993552	23	AMD	5016172.138976059	0.07458646676886281
SEGME	1	16	10000	2	23	4797032	1	AMD	4169244.649608341	2.528788842767778
SEGME	2	16	10000	2	23	3696858	1	AMD	5409999.518510043	2.733590524710443
SEGME	3	16	10000	2	23	29529368986	5	AMD	677.2918178333606	0.00042370109587955686
SEGME	4	16	10000	2	23	7056498	41	AMD	2834267.082623704	2.5757365764151
SEGME	5	16	10000	2	23	5818172	32	AMD	3437505.8007910387	3.408991174547607
SEGME	6	16	10000	2	23	6188309	28	AMD	3231900.6694720644	3.290324384254245
SEGME	7	16	10000	2	23	6772272	44	AMD	2953218.653946563	2.9617815114336814
SEGME	8	16	10000	2	23	6278532	40	AMD	3185458.001966065	3.0100677992881137
SEGME	9	16	10000	2	23	6797093	38	AMD	2942434.3612776813	2.9946911128036646
SEGME	10	16	10000	2	23	6516745	37	AMD	3069016.817444905	2.8666785335316938
SEGME	11	16	10000	2	23	30392518692	5	AMD	658.0566817341287	0.0005910429860072223
SEGME	12	16	10000	2	23	67224832	109	AMD	297509.1109190128	0.21709808066162217
SEGME	13	16	10000	2	23	28920947204	4	AMD	691.540282513079	0.0005151368623894675
SEGME	14	16	10000	2	23	40836237	53	AMD	489761.09135618934	0.5049869800687071
SEGME	15	16	10000	2	23	29379752029	5	AMD	680.740939551107	0.000658350076641486
SEGME	16	16	10000	2	23	30369938637	36	AMD	658.5459469988458	0.000399323526627908
SEGME	17	16	10000	2	23	30238378926	7	AMD	661.4111176046978	0.00037962990767767725
SEGME	18	16	10000	2	23	30824686554	10	AMD	648.8306041640731	0.00038749364017296145
SEGME	19	16	10000	2	23	1618862	0	AMD	12354357.567229325	0.06967981211493011
COMPA	1	16	10000	2	23	166152616	1	AMD	120371.26156352543	0.45673832183298274
COMPA	2	16	10000	2	23	165311116	1	AMD	120983.99964827532	0.44689560985118515
COMPA	3	16	10000	2	23	745092730	281	AMD	26842.296528648185	0.05554462462678974
COMPA	4	16	10000	2	23	161316703	34	AMD	123979.72205023307	0.6819636215848026
COMPA	5	16	10000	2	23	162826762	32	AMD	122829.93135980927	0.46922153374271486
COMPA	6	16	10000	2	23	169997454	36	AMD	117648.82078763368	0.4557033365923233
COMPA	7	16	10000	2	23	167546492	47	AMD	119369.85227956907	0.4659176272100045
COMPA	8	16	10000	2	23	162947650	33	AMD	122738.80599075838	0.4795750352950779
COMPA	9	16	10000	2	23	169644122	30	AMD	117893.85782550131	0.45444116831822795
COMPA	10	16	10000	2	23	165658040	34	AMD	120730.63281444112	0.46888058677985084
COMPA	11	16	10000	2	23	1259484516	808	AMD	15879.512408392324	0.05202149543535953
COMPA	12	16	10000	2	23	1456817151	745	AMD	13728.558856045483	0.03826319999166457
COMPA	13	16	10000	2	23	1490332372	586	AMD	13419.825252242457	0.03098982271855261
COMPA	14	16	10000	2	23	764045884	618	AMD	26176.438377357976	0.09251769230131734
COMPA	15	16	10000	2	23	949494311	674	AMD	21063.843951772767	0.07401062564133679
COMPA	16	16	10000	2	23	2045309106	5	AMD	9778.473063718908	0.02874767624488345
COMPA	17	16	10000	2	23	2205334093	6	AMD	9068.920697087324	0.028122461896751716
COMPA	18	16	10000	2	23	2248043533	94	AMD	8896.624867984707	0.028279454141691657
COMPA	19	16	10000	2	23	1519571	0	AMD	13161609.427924065	0.07665387138870115
BOOST	1	16	10000	2	23	171104980	0	AMD	116887.30509187985	0.43238925015508023
BOOST	2	16	10000	2	23	166732113	0	AMD	119952.89713625833	0.44076720841413436
BOOST	3	16	10000	2	23	91488717	0	AMD	218606.19162470056	0.4460019916991513
BOOST	4	16	10000	2	23	169708060	0	AMD	117849.44097528426	0.5998973236745503
BOOST	5	16	10000	2	23	167845082	0	AMD	119157.49786460827	0.43065428035597736
BOOST	6	16	10000	2	23	169070546	0	AMD	118293.8156478184	0.425754105034948
BOOST	7	16	10000	2	23	164745358	0	AMD	121399.47518278482	0.4351952362748819
BOOST	8	16	10000	2	23	168002433	0	AMD	119045.895007961	0.4315966424129108
